,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,cal_3,cal_3,cal_3,cal_2,cal_2,cal_2,right_foot,right_foot,right_foot,left_foot,left_foot,left_foot,left_shank,left_shank,left_shank,left_thigh,left_thigh,left_thigh,upper_trunk,upper_trunk,upper_trunk,mid_trunk,mid_trunk,mid_trunk,cal_1,cal_1,cal_1,right_thigh,right_thigh,right_thigh,lower_trunk,lower_trunk,lower_trunk,right_shank,right_shank,right_shank,right_arm,right_arm,right_arm,right_forearm,right_forearm,right_forearm,left_forearm,left_forearm,left_forearm,head,head,head,left_hand,left_hand,left_hand,right_arm,right_arm,right_arm
,,"8392B20CF49E35701F9","8392B20CF49E35701F9","8392B20CF49E35701F9","8392B20CF49E35701FB","8392B20CF49E35701FB","8392B20CF49E35701FB","8392B20CF49E3570450","8392B20CF49E3570450","8392B20CF49E3570450","8392B20CF49E357045A","8392B20CF49E357045A","8392B20CF49E357045A","8392B20CF49E3570472","8392B20CF49E3570472","8392B20CF49E3570472","8392B20CF49E3570475","8392B20CF49E3570475","8392B20CF49E3570475","8392B20CF49E357047A","8392B20CF49E357047A","8392B20CF49E357047A","8392B20CF49E3570483","8392B20CF49E3570483","8392B20CF49E3570483","8392B20CF49E3570485","8392B20CF49E3570485","8392B20CF49E3570485","8392B20CF49E35704B0","8392B20CF49E35704B0","8392B20CF49E35704B0","8392B20CF49E35704B7","8392B20CF49E35704B7","8392B20CF49E35704B7","8392B20CF49E35704B9","8392B20CF49E35704B9","8392B20CF49E35704B9","8392B20CF49E35704C3","8392B20CF49E35704C3","8392B20CF49E35704C3","8392B20CF49E35704C6","8392B20CF49E35704C6","8392B20CF49E35704C6","8392B20CF49E35704C8","8392B20CF49E35704C8","8392B20CF49E35704C8","8392B20CF49E35704CA","8392B20CF49E35704CA","8392B20CF49E35704CA","8392B20CF49E35704D0","8392B20CF49E35704D0","8392B20CF49E35704D0","8392B20CF49E35704D2","8392B20CF49E35704D2","8392B20CF49E35704D2"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1606,13.383333,0.010131,0.070277,0.409559,0.009914,0.070329,0.009896,0.075969,0.179666,0.849984,0.076727,0.165879,0.651110,0.069963,0.356268,0.646777,0.095113,0.722600,0.650598,0.082269,1.520681,0.708532,0.055469,1.325880,0.710586,0.310173,0.070432,0.011593,0.101914,0.731688,0.856283,0.059772,1.150811,0.699124,0.079141,0.367214,0.861745,0.131184,1.345816,0.950122,0.186716,1.069117,1.019231,0.190336,1.054543,0.455450,0.105028,1.716324,0.714100,0.190693,0.874898,0.469406,0.221839,0.864820,0.983424
1607,13.391667,0.010129,0.070282,0.409551,0.009916,0.070325,0.009899,0.075974,0.179651,0.849980,0.076737,0.165878,0.651115,0.069952,0.356267,0.646805,0.095088,0.722608,0.650658,0.082225,1.520673,0.708578,0.055432,1.325891,0.710651,0.310173,0.070437,0.011596,0.101909,0.731701,0.856310,0.059717,1.150817,0.699202,0.079138,0.367212,0.861762,0.131182,1.345850,0.950181,0.186689,1.069140,1.019324,0.190313,1.054568,0.455479,0.104981,1.716335,0.714220,0.190672,0.874932,0.469416,0.221786,0.864837,0.983504
1608,13.400000,0.010137,0.070277,0.409560,0.009915,0.070327,0.009898,0.075976,0.179658,0.849986,0.076740,0.165879,0.651123,0.069939,0.356260,0.646843,0.095059,0.722607,0.650710,0.082178,1.520680,0.708650,0.055401,1.325902,0.710735,0.310170,0.070430,0.011597,0.101897,0.731705,0.856342,0.059674,1.150824,0.699274,0.079127,0.367208,0.861776,0.131165,1.345878,0.950254,0.186654,1.069167,1.019428,0.190282,1.054591,0.455502,0.104749,1.716510,0.715364,0.190657,0.874947,0.469428,0.221729,0.864861,0.983589
1609,13.408333,0.010131,0.070284,0.409554,0.009918,0.070337,0.009904,0.075967,0.179660,0.849993,0.076737,0.165876,0.651130,0.069931,0.356245,0.646871,0.095005,0.722613,0.650741,0.082132,1.520682,0.708710,0.055360,1.325893,0.710809,0.310169,0.070440,0.011599,0.101886,0.731717,0.856364,0.059629,1.150814,0.699344,0.079111,0.367210,0.861817,0.131148,1.345884,0.950334,0.186624,1.069195,1.019531,0.190263,1.054603,0.455521,0.104713,1.716515,0.715448,0.190635,0.874960,0.469444,0.221679,0.864859,0.983670
1610,13.416667,0.010132,0.070284,0.409558,0.009913,0.070326,0.009900,0.075964,0.179655,0.849996,0.076734,0.165888,0.651140,0.069909,0.356243,0.646916,0.094965,0.722607,0.650810,0.082095,1.520681,0.708772,0.055330,1.325902,0.710929,0.310168,0.070442,0.011598,0.101868,0.731726,0.856409,0.059588,1.150824,0.699430,0.079088,0.367202,0.861841,0.131131,1.345884,0.950400,0.186592,1.069204,1.019631,0.190236,1.054624,0.455530,0.104662,1.716541,0.715525,0.190595,0.874993,0.469456,0.221617,0.864882,0.983756
1611,13.425000,0.010131,0.070290,0.409565,0.009923,0.070333,0.009911,0.075961,0.179652,0.850011,0.076739,0.165887,0.651153,0.069892,0.356241,0.646942,0.094916,0.722613,0.650843,0.082056,1.520691,0.708850,0.055294,1.325907,0.711016,0.310173,0.070439,0.011597,0.101836,0.731718,0.856460,0.059559,1.150832,0.699477,0.079051,0.367197,0.861865,0.131111,1.345886,0.950481,0.186562,1.069221,1.019733,0.190205,1.054637,0.455554,0.104623,1.716534,0.715596,0.190575,0.874983,0.469487,0.221574,0.864887,0.983839
1612,13.433333,0.010132,0.070286,0.409561,0.009920,0.070336,0.009906,0.075951,0.179650,0.850007,0.076731,0.165888,0.651151,0.069877,0.356238,0.646980,0.094881,0.722612,0.650892,0.082026,1.520697,0.708913,0.055252,1.325918,0.711092,0.310174,0.070445,0.011603,0.101814,0.731704,0.856511,0.059550,1.150829,0.699535,0.079035,0.367184,0.861905,0.131091,1.345883,0.950529,0.186526,1.069234,1.019804,0.190160,1.054664,0.455568,0.104584,1.716545,0.715661,0.190523,0.875019,0.469494,0.221514,0.864893,0.983904
1613,13.441667,0.010136,0.070287,0.409566,0.009922,0.070336,0.009912,0.075955,0.179647,0.850022,0.076744,0.165879,0.651161,0.069864,0.356226,0.647000,0.094839,0.722612,0.650913,0.081999,1.520693,0.708962,0.055223,1.325913,0.711145,0.310171,0.070451,0.011609,0.101775,0.731685,0.856555,0.059533,1.150830,0.699583,0.079016,0.367179,0.861924,0.131065,1.345895,0.950590,0.186492,1.069241,1.019866,0.190117,1.054680,0.455594,0.104733,1.716384,0.714657,0.190491,0.875030,0.469508,0.221469,0.864904,0.983973
1614,13.450000,0.010136,0.070288,0.409568,0.009920,0.070340,0.009904,0.075950,0.179645,0.850030,0.076739,0.165878,0.651158,0.069846,0.356213,0.647000,0.094808,0.722603,0.650936,0.081972,1.520695,0.709014,0.055177,1.325911,0.711200,0.310169,0.070440,0.011603,0.101749,0.731663,0.856616,0.059529,1.150824,0.699627,0.079012,0.367164,0.861927,0.131059,1.345907,0.950654,0.186455,1.069252,1.019928,0.190066,1.054698,0.455619,0.104700,1.716366,0.714716,0.190454,0.875034,0.469532,0.221421,0.864911,0.984037
1615,13.458333,0.010137,0.070289,0.409563,0.009914,0.070339,0.009908,0.075950,0.179637,0.850025,0.076734,0.165878,0.651153,0.069823,0.356213,0.646999,0.094761,0.722618,0.650945,0.081951,1.520691,0.709072,0.055125,1.325922,0.711254,0.310181,0.070448,0.011599,0.101725,0.731645,0.856655,0.059521,1.150825,0.699661,0.079010,0.367149,0.861930,0.131036,1.345918,0.950701,0.186417,1.069254,1.019979,0.190011,1.054728,0.455636,0.104674,1.716352,0.714794,0.190396,0.875057,0.469523,0.221388,0.864915,0.984095
1616,13.466667,0.010131,0.070295,0.409559,0.009912,0.070335,0.009908,0.075949,0.179628,0.850018,0.076742,0.165875,0.651152,0.069811,0.356191,0.647009,0.094728,0.722602,0.650963,0.081929,1.520692,0.709135,0.055072,1.325929,0.711288,0.310173,0.070434,0.011602,0.101707,0.731620,0.856695,0.059515,1.150816,0.699702,0.079020,0.367138,0.861938,0.131026,1.345916,0.950755,0.186381,1.069246,1.020042,0.189970,1.054728,0.455672,0.104467,1.716498,0.715877,0.190337,0.875058,0.469536,0.221348,0.864914,0.984153
1617,13.475000,0.010132,0.070300,0.409552,0.009918,0.070330,0.009905,0.075942,0.179633,0.850031,0.076726,0.165871,0.651154,0.069778,0.356186,0.647022,0.094690,0.722609,0.650971,0.081921,1.520695,0.709161,0.055042,1.325930,0.711331,0.310170,0.070436,0.011597,0.101691,0.731606,0.856719,0.059510,1.150821,0.699736,0.079038,0.367130,0.861953,0.131008,1.345921,0.950826,0.186354,1.069245,1.020114,0.189917,1.054732,0.455692,0.104442,1.716480,0.715907,0.190278,0.875050,0.469551,0.221318,0.864917,0.984216
1618,13.483333,0.010128,0.070290,0.409550,0.009910,0.070335,0.009901,0.075947,0.179611,0.850013,0.076731,0.165867,0.651157,0.069758,0.356189,0.647037,0.094638,0.722612,0.650979,0.081911,1.520692,0.709230,0.054992,1.325945,0.711378,0.310173,0.070440,0.011593,0.101671,0.731598,0.856756,0.059496,1.150830,0.699784,0.079058,0.367112,0.861961,0.130990,1.345919,0.950900,0.186330,1.069245,1.020172,0.189860,1.054738,0.455705,0.104436,1.716462,0.715959,0.190211,0.875058,0.469558,0.221297,0.864899,0.984290
1619,13.491667,0.010130,0.070284,0.409551,0.009919,0.070330,0.009908,0.075944,0.179606,0.850033,0.076736,0.165861,0.651167,0.069750,0.356141,0.647040,0.094592,0.722618,0.650994,0.081898,1.520699,0.709291,0.054972,1.325949,0.711444,0.310167,0.070444,0.011600,0.101661,0.731575,0.856783,0.059479,1.150833,0.699816,0.079047,0.367114,0.861974,0.130971,1.345922,0.950962,0.186306,1.069233,1.020247,0.189808,1.054745,0.455734,0.104425,1.716447,0.716023,0.190105,0.875067,0.469566,0.221268,0.864888,0.984358
1620,13.500000,0.010129,0.070276,0.409555,0.009916,0.070325,0.009897,0.075948,0.179600,0.850024,0.076729,0.165852,0.651167,0.069728,0.356126,0.647059,0.094549,0.722611,0.651026,0.081884,1.520700,0.709355,0.054945,1.325951,0.711491,0.310174,0.070439,0.011593,0.101658,0.731560,0.856814,0.059468,1.150834,0.699847,0.079036,0.367095,0.861998,0.130967,1.345892,0.951012,0.186286,1.069231,1.020321,0.189750,1.054752,0.455754,0.104408,1.716433,0.716078,0.190011,0.875098,0.469550,0.221237,0.864878,0.984449
1621,13.508333,0.010129,0.070272,0.409551,0.009911,0.070320,0.009901,0.075943,0.179590,0.850041,0.076731,0.165846,0.651174,0.069719,0.356116,0.647079,0.094502,0.722606,0.651061,0.081885,1.520706,0.709407,0.054930,1.325959,0.711554,0.310172,0.070434,0.011587,0.101636,0.731538,0.856849,0.059447,1.150845,0.699891,0.079023,0.367094,0.862025,0.130960,1.345882,0.951094,0.186279,1.069207,1.020397,0.189689,1.054764,0.455777,0.104584,1.716246,0.715145,0.189910,0.875108,0.469537,0.221231,0.864857,0.984525
1622,13.516667,0.010125,0.070267,0.409564,0.009914,0.070325,0.009908,0.075940,0.179595,0.850040,0.076725,0.165852,0.651167,0.069696,0.356152,0.647124,0.094479,0.722604,0.651083,0.081884,1.520704,0.709445,0.054931,1.325956,0.711601,0.310173,0.070427,0.011591,0.101620,0.731533,0.856878,0.059425,1.150854,0.699928,0.079000,0.367080,0.862050,0.130946,1.345858,0.951152,0.186258,1.069202,1.020478,0.189636,1.054781,0.455791,0.104580,1.716236,0.715168,0.189805,0.875113,0.469530,0.221199,0.864836,0.984608
1623,13.525000,0.010125,0.070269,0.409563,0.009908,0.070320,0.009899,0.075936,0.179588,0.850047,0.076734,0.165859,0.651177,0.069697,0.356110,0.647115,0.094464,0.722590,0.651122,0.081879,1.520717,0.709518,0.054920,1.325958,0.711664,0.310172,0.070419,0.011589,0.101594,0.731534,0.856890,0.059402,1.150859,0.699968,0.078984,0.367075,0.862059,0.130942,1.345826,0.951188,0.186251,1.069194,1.020576,0.189579,1.054790,0.455795,0.104582,1.716221,0.715250,0.189698,0.875134,0.469502,0.221171,0.864825,0.984694
1624,13.533333,0.010138,0.070279,0.409563,0.009914,0.070319,0.009904,0.075944,0.179584,0.850056,0.076742,0.165859,0.651175,0.069699,0.356114,0.647123,0.094450,0.722587,0.651143,0.081882,1.520718,0.709569,0.054915,1.325969,0.711700,0.310174,0.070424,0.011591,0.101571,0.731545,0.856906,0.059379,1.150873,0.700003,0.078966,0.367075,0.862079,0.130928,1.345813,0.951238,0.186230,1.069189,1.020653,0.189526,1.054808,0.455789,0.104580,1.716223,0.715274,0.189610,0.875135,0.469486,0.221146,0.864816,0.984756
1625,13.541667,0.010131,0.070286,0.409554,0.009919,0.070326,0.009907,0.075933,0.179581,0.850056,0.076735,0.165851,0.651176,0.069706,0.356113,0.647127,0.094465,0.722574,0.651186,0.081884,1.520726,0.709619,0.054925,1.325970,0.711707,0.310167,0.070446,0.011595,0.101536,0.731542,0.856912,0.059351,1.150879,0.700040,0.078954,0.367057,0.862075,0.130912,1.345805,0.951273,0.186215,1.069175,1.020707,0.189478,1.054813,0.455796,0.104584,1.716219,0.715332,0.189522,0.875122,0.469489,0.221107,0.864831,0.984834
1626,13.550000,0.010137,0.070280,0.409559,0.009916,0.070334,0.009902,0.075927,0.179580,0.850056,0.076743,0.165860,0.651185,0.069710,0.356154,0.647152,0.094472,0.722576,0.651212,0.081882,1.520733,0.709669,0.054933,1.325984,0.711752,0.310172,0.070438,0.011593,0.101513,0.731545,0.856932,0.059330,1.150897,0.700087,0.078933,0.367054,0.862079,0.130900,1.345792,0.951307,0.186197,1.069173,1.020773,0.189428,1.054829,0.455794,0.104603,1.716228,0.715365,0.189414,0.875143,0.469471,0.221090,0.864824,0.984884
1627,13.558333,0.010128,0.070294,0.409557,0.009915,0.070336,0.009902,0.075925,0.179573,0.850063,0.076744,0.165860,0.651177,0.069711,0.356115,0.647142,0.094478,0.722571,0.651234,0.081894,1.520731,0.709703,0.054939,1.325984,0.711769,0.310171,0.070443,0.011600,0.101493,0.731526,0.856947,0.059299,1.150893,0.700135,0.078923,0.367033,0.862065,0.130888,1.345780,0.951336,0.186170,1.069166,1.020832,0.189378,1.054835,0.455803,0.104610,1.716230,0.715442,0.189319,0.875151,0.469477,0.221070,0.864803,0.984918
1628,13.566667,0.010131,0.070291,0.409561,0.009913,0.070333,0.009904,0.075921,0.179579,0.850072,0.076742,0.165872,0.651180,0.069691,0.356138,0.647180,0.094471,0.722566,0.651262,0.081897,1.520736,0.709767,0.054962,1.325981,0.711783,0.310169,0.070452,0.011598,0.101474,0.731514,0.856966,0.059262,1.150913,0.700187,0.078918,0.367022,0.862068,0.130872,1.345774,0.951371,0.186141,1.069155,1.020862,0.189333,1.054833,0.455843,0.104628,1.716241,0.715495,0.189241,0.875140,0.469495,0.221057,0.864794,0.984948
1629,13.575000,0.010134,0.070291,0.409558,0.009918,0.070345,0.009906,0.075925,0.179571,0.850075,0.076739,0.165880,0.651187,0.069675,0.356102,0.647179,0.094433,0.722580,0.651280,0.081914,1.520740,0.709813,0.054977,1.325976,0.711812,0.310168,0.070448,0.011600,0.101462,0.731498,0.856986,0.059223,1.150931,0.700239,0.078921,0.367007,0.862082,0.130857,1.345754,0.951389,0.186113,1.069140,1.020898,0.189277,1.054849,0.455879,0.104638,1.716255,0.715581,0.189166,0.875151,0.469500,0.221054,0.864786,0.984981
1630,13.583333,0.010132,0.070292,0.409562,0.009912,0.070341,0.009911,0.075923,0.179571,0.850084,0.076741,0.165860,0.651184,0.069640,0.356084,0.647168,0.094379,0.722575,0.651277,0.081915,1.520735,0.709857,0.054999,1.325965,0.711827,0.310168,0.070448,0.011592,0.101450,0.731469,0.857003,0.059190,1.150942,0.700277,0.078936,0.366990,0.862100,0.130849,1.345741,0.951422,0.186076,1.069124,1.020931,0.189233,1.054843,0.455923,0.104670,1.716260,0.715598,0.189080,0.875158,0.469508,0.221050,0.864760,0.984986
1631,13.591667,0.010141,0.070296,0.409561,0.009916,0.070343,0.009907,0.075924,0.179567,0.850086,0.076737,0.165868,0.651186,0.069595,0.356093,0.647191,0.094303,0.722587,0.651274,0.081926,1.520730,0.709917,0.055022,1.325962,0.711912,0.310168,0.070450,0.011597,0.101450,0.731442,0.857045,0.059157,1.150961,0.700324,0.078957,0.366989,0.862132,0.130838,1.345729,0.951459,0.186051,1.069112,1.020967,0.189196,1.054845,0.455981,0.104686,1.716269,0.715691,0.189010,0.875161,0.469523,0.221048,0.864741,0.984984
1632,13.600000,0.010135,0.070288,0.409560,0.009914,0.070336,0.009908,0.075929,0.179571,0.850080,0.076729,0.165860,0.651186,0.069545,0.356080,0.647208,0.094218,0.722598,0.651285,0.081930,1.520730,0.709983,0.055047,1.325953,0.711927,0.310163,0.070444,0.011600,0.101446,0.731405,0.857081,0.059131,1.150977,0.700362,0.078972,0.366974,0.862131,0.130820,1.345732,0.951516,0.186024,1.069093,1.020988,0.189149,1.054838,0.456035,0.104713,1.716291,0.715750,0.188944,0.875158,0.469532,0.221036,0.864721,0.985020
1633,13.608333,0.010137,0.070282,0.409568,0.009920,0.070331,0.009913,0.075930,0.179557,0.850084,0.076721,0.165858,0.651184,0.069496,0.356082,0.647189,0.094136,0.722605,0.651269,0.081945,1.520724,0.710057,0.055070,1.325936,0.712001,0.310171,0.070436,0.011596,0.101444,0.731384,0.857117,0.059128,1.150973,0.700395,0.078982,0.366972,0.862144,0.130815,1.345719,0.951541,0.185997,1.069072,1.021023,0.189105,1.054847,0.456051,0.104741,1.716292,0.715802,0.188887,0.875165,0.469560,0.221022,0.864688,0.985031
1634,13.616667,0.010133,0.070287,0.409566,0.009917,0.070334,0.009906,0.075936,0.179556,0.850085,0.076726,0.165844,0.651180,0.069459,0.356070,0.647177,0.094056,0.722590,0.651255,0.081955,1.520712,0.710114,0.055099,1.325935,0.712077,0.310176,0.070443,0.011599,0.101439,0.731373,0.857145,0.059122,1.150975,0.700439,0.078985,0.366973,0.862156,0.130819,1.345692,0.951554,0.185977,1.069056,1.021055,0.189072,1.054842,0.456073,0.104769,1.716316,0.715837,0.188831,0.875184,0.469592,0.220990,0.864665,0.985069
1635,13.625000,0.010140,0.070277,0.409561,0.009909,0.070328,0.009900,0.075933,0.179562,0.850076,0.076722,0.165838,0.651173,0.069441,0.356068,0.647142,0.093990,0.722584,0.651226,0.081985,1.520696,0.710181,0.055119,1.325919,0.712106,0.310170,0.070443,0.011594,0.101438,0.731373,0.857183,0.059133,1.150963,0.700478,0.078982,0.366959,0.862164,0.130828,1.345684,0.951591,0.185962,1.069036,1.021097,0.189047,1.054832,0.456086,0.104806,1.716331,0.715859,0.188800,0.875175,0.469620,0.220961,0.864622,0.985099
1636,13.633333,0.010130,0.070277,0.409555,0.009916,0.070325,0.009903,0.075930,0.179550,0.850079,0.076716,0.165837,0.651162,0.069450,0.356050,0.647122,0.093946,0.722560,0.651219,0.082011,1.520672,0.710264,0.055140,1.325917,0.712152,0.310171,0.070437,0.011594,0.101434,0.731366,0.857190,0.059150,1.150967,0.700515,0.078969,0.366966,0.862178,0.130834,1.345662,0.951613,0.185962,1.069007,1.021140,0.189031,1.054831,0.456114,0.104840,1.716342,0.715930,0.188770,0.875187,0.469666,0.220912,0.864586,0.985115
1637,13.641667,0.010129,0.070278,0.409551,0.009914,0.070332,0.009895,0.075932,0.179545,0.850065,0.076714,0.165833,0.651149,0.069462,0.356042,0.647102,0.093918,0.722539,0.651217,0.082030,1.520681,0.710334,0.055172,1.325900,0.712185,0.310173,0.070437,0.011585,0.101427,0.731379,0.857224,0.059171,1.150964,0.700558,0.078956,0.366971,0.862186,0.130851,1.345641,0.951660,0.185952,1.068984,1.021175,0.188999,1.054825,0.456133,0.104876,1.716366,0.715973,0.188768,0.875173,0.469732,0.220849,0.864554,0.985135
1638,13.650000,0.010132,0.070268,0.409550,0.009921,0.070328,0.009895,0.075924,0.179543,0.850080,0.076717,0.165826,0.651154,0.069472,0.356022,0.647123,0.093896,0.722519,0.651231,0.082060,1.520672,0.710410,0.055183,1.325898,0.712234,0.310168,0.070435,0.011587,0.101415,0.731391,0.857255,0.059194,1.150969,0.700597,0.078933,0.366967,0.862199,0.130880,1.345606,0.951688,0.185947,1.068940,1.021197,0.188970,1.054829,0.456190,0.104926,1.716352,0.716043,0.188753,0.875165,0.469777,0.220790,0.864505,0.985141
1639,13.658333,0.010138,0.070276,0.409555,0.009915,0.070333,0.009902,0.075918,0.179551,0.850080,0.076716,0.165824,0.651167,0.069474,0.356018,0.647135,0.093880,0.722499,0.651257,0.082081,1.520679,0.710491,0.055210,1.325901,0.712280,0.310172,0.070430,0.011587,0.101415,0.731395,0.857292,0.059241,1.150961,0.700615,0.078921,0.366968,0.862210,0.130903,1.345563,0.951715,0.185936,1.068898,1.021212,0.188918,1.054837,0.456243,0.104972,1.716363,0.716120,0.188751,0.875159,0.469848,0.220721,0.864458,0.985155
1640,13.666667,0.010133,0.070267,0.409555,0.009912,0.070325,0.009903,0.075913,0.179543,0.850084,0.076715,0.165826,0.651168,0.069458,0.356015,0.647134,0.093868,0.722477,0.651280,0.082109,1.520713,0.710577,0.055240,1.325908,0.712301,0.310166,0.070432,0.011596,0.101418,0.731389,0.857340,0.059257,1.150982,0.700639,0.078919,0.366972,0.862229,0.130926,1.345519,0.951760,0.185928,1.068836,1.021208,0.188874,1.054848,0.456301,0.105028,1.716362,0.716147,0.188740,0.875174,0.469913,0.220682,0.864389,0.985130
1641,13.675000,0.010130,0.070277,0.409558,0.009915,0.070328,0.009905,0.075920,0.179542,0.850095,0.076707,0.165837,0.651169,0.069456,0.356018,0.647139,0.093866,0.722468,0.651295,0.082145,1.520735,0.710649,0.055256,1.325931,0.712305,0.310175,0.070436,0.011596,0.101438,0.731387,0.857383,0.059267,1.150999,0.700668,0.078931,0.366960,0.862241,0.130955,1.345466,0.951781,0.185913,1.068789,1.021194,0.188840,1.054869,0.456376,0.105083,1.716372,0.716216,0.188721,0.875197,0.469968,0.220625,0.864323,0.985113
1642,13.683333,0.010132,0.070279,0.409565,0.009922,0.070327,0.009908,0.075925,0.179550,0.850082,0.076711,0.165830,0.651169,0.069450,0.356016,0.647133,0.093884,0.722455,0.651316,0.082181,1.520754,0.710699,0.055274,1.325951,0.712311,0.310172,0.070440,0.011598,0.101457,0.731388,0.857416,0.059268,1.151023,0.700672,0.078944,0.366972,0.862262,0.131002,1.345431,0.951816,0.185901,1.068747,1.021173,0.188816,1.054882,0.456438,0.105146,1.716373,0.716283,0.188706,0.875229,0.470033,0.220585,0.864268,0.985095
1643,13.691667,0.010125,0.070292,0.409562,0.009910,0.070332,0.009901,0.075925,0.179549,0.850089,0.076713,0.165832,0.651166,0.069457,0.356018,0.647133,0.093900,0.722439,0.651340,0.082213,1.520766,0.710766,0.055282,1.325954,0.712343,0.310165,0.070447,0.011587,0.101479,0.731389,0.857432,0.059250,1.151047,0.700695,0.078964,0.366974,0.862260,0.131040,1.345399,0.951807,0.185878,1.068702,1.021155,0.188810,1.054915,0.456498,0.105220,1.716363,0.716313,0.188705,0.875258,0.470113,0.220540,0.864193,0.985059
1644,13.700000,0.010130,0.070284,0.409562,0.009914,0.070338,0.009906,0.075924,0.179555,0.850085,0.076712,0.165830,0.651162,0.069460,0.356016,0.647109,0.093910,0.722432,0.651371,0.082238,1.520777,0.710831,0.055296,1.325966,0.712393,0.310173,0.070446,0.011595,0.101503,0.731405,0.857473,0.059218,1.151071,0.700734,0.078980,0.366980,0.862269,0.131091,1.345385,0.951800,0.185871,1.068672,1.021134,0.188782,1.054950,0.456547,0.105281,1.716378,0.716383,0.188698,0.875286,0.470191,0.220470,0.864143,0.985029
1645,13.708333,0.010137,0.070283,0.409563,0.009916,0.070337,0.009911,0.075928,0.179552,0.850087,0.076716,0.165821,0.651159,0.069468,0.356014,0.647119,0.093922,0.722422,0.651406,0.082249,1.520781,0.710901,0.055309,1.325951,0.712442,0.310175,0.070440,0.011603,0.101531,0.731414,0.857499,0.059189,1.151101,0.700788,0.079001,0.366984,0.862286,0.131152,1.345367,0.951798,0.185882,1.068622,1.021128,0.188775,1.054973,0.456602,0.105344,1.716398,0.716456,0.188697,0.875325,0.470263,0.220401,0.864098,0.985014
1646,13.716667,0.010131,0.070299,0.409566,0.009910,0.070337,0.009906,0.075937,0.179570,0.850092,0.076710,0.165833,0.651161,0.069463,0.356017,0.647115,0.093916,0.722407,0.651447,0.082271,1.520786,0.710974,0.055339,1.325943,0.712508,0.310168,0.070445,0.011598,0.101552,0.731419,0.857521,0.059155,1.151111,0.700835,0.079027,0.366990,0.862294,0.131204,1.345352,0.951790,0.185897,1.068584,1.021123,0.188751,1.054995,0.456662,0.105232,1.716590,0.717623,0.188712,0.875337,0.470339,0.220308,0.864052,0.984999
1647,13.725000,0.010137,0.070288,0.409564,0.009913,0.070340,0.009902,0.075946,0.179577,0.850083,0.076707,0.165839,0.651156,0.069463,0.356013,0.647133,0.093909,0.722405,0.651489,0.082279,1.520786,0.711056,0.055366,1.325942,0.712615,0.310180,0.070448,0.011599,0.101582,0.731421,0.857532,0.059136,1.151124,0.700904,0.079040,0.366989,0.862299,0.131263,1.345332,0.951814,0.185911,1.068555,1.021118,0.188721,1.054999,0.456714,0.105474,1.716477,0.716615,0.188716,0.875362,0.470401,0.220219,0.864016,0.984953
1648,13.733333,0.010133,0.070296,0.409553,0.009919,0.070351,0.009906,0.075947,0.179587,0.850066,0.076712,0.165825,0.651159,0.069453,0.356018,0.647156,0.093897,0.722403,0.651526,0.082294,1.520783,0.711138,0.055408,1.325926,0.712684,0.310177,0.070444,0.011600,0.101597,0.731433,0.857551,0.059122,1.151142,0.700974,0.079051,0.367002,0.862305,0.131323,1.345303,0.951836,0.185946,1.068520,1.021106,0.188686,1.055008,0.456757,0.105352,1.716709,0.717835,0.188744,0.875373,0.470462,0.220125,0.863982,0.984908
1649,13.741667,0.010139,0.070280,0.409555,0.009917,0.070344,0.009911,0.075948,0.179580,0.850073,0.076710,0.165830,0.651169,0.069457,0.356020,0.647202,0.093882,0.722404,0.651581,0.082309,1.520794,0.711215,0.055439,1.325921,0.712797,0.310174,0.070454,0.011599,0.101606,0.731462,0.857570,0.059138,1.151138,0.701056,0.079055,0.367000,0.862319,0.131393,1.345274,0.951892,0.185974,1.068483,1.021060,0.188651,1.055022,0.456785,0.105399,1.716775,0.717941,0.188758,0.875396,0.470495,0.220061,0.863940,0.984830
