,,R_Foot,R_Foot,R_Foot,L_Foot,L_Foot,L_Foot,Lower_Trunk,Lower_Trunk,Lower_Trunk,R_Thigh,R_Thigh,R_Thigh,R_Shank,R_Shank,R_Shank,Mid_Trunk,Mid_Trunk,Mid_Trunk,L_Shank,L_Shank,L_Shank,R_Forearm,R_Forearm,R_Forearm,R_Hand,R_Hand,R_Hand,L_Hand,L_Hand,L_Hand,R_Arm,R_Arm,R_Arm,Upper_Trunk,Upper_Trunk,Upper_Trunk,Head,Head,Head,L_Forearm,L_Forearm,L_Forearm,L_Arm,L_Arm,L_Arm,L_Thigh,L_Thigh,L_Thigh
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2527,21.058333,0.072266,0.183904,0.854446,0.077833,0.165564,0.642363,0.067887,1.163802,0.638525,0.092199,0.726443,0.830208,0.076081,0.370116,0.852863,0.073076,1.335802,0.640803,0.068842,0.355882,0.622878,0.184756,1.068261,0.915697,0.242622,0.905003,0.938862,0.273646,0.884635,0.446244,0.119818,1.351641,0.864713,0.110634,1.527759,0.642438,0.16209,1.717815,0.596703,0.222782,1.056748,0.456682,0.112843,1.328359,0.420163,0.09183,0.725805,0.613018
2528,21.066667,0.072258,0.183895,0.854464,0.077828,0.16555,0.642379,0.067897,1.163775,0.638607,0.092183,0.726406,0.830298,0.076103,0.370083,0.852907,0.073075,1.335762,0.640885,0.06881,0.355894,0.622932,0.184529,1.068225,0.915898,0.242271,0.90498,0.939191,0.273442,0.88463,0.446341,0.119713,1.35163,0.864838,0.110587,1.527732,0.642525,0.16204,1.717818,0.59681,0.22269,1.056743,0.45685,0.112843,1.32837,0.420212,0.091842,0.725842,0.613128
2529,21.075,0.072251,0.183893,0.85448,0.077828,0.165548,0.64239,0.06791,1.163742,0.638694,0.092174,0.726365,0.830392,0.076127,0.370054,0.852971,0.073073,1.335706,0.640971,0.068788,0.355894,0.622995,0.184292,1.068229,0.916124,0.241923,0.904953,0.939488,0.273251,0.884612,0.446444,0.119614,1.351614,0.864947,0.110554,1.527712,0.642646,0.161994,1.717821,0.596914,0.222593,1.056723,0.457015,0.112843,1.328386,0.420345,0.091848,0.725885,0.613234
2530,21.083333,0.072246,0.183879,0.854501,0.077828,0.165554,0.642385,0.067924,1.163717,0.638769,0.092172,0.726329,0.830517,0.076139,0.37004,0.853031,0.073085,1.335685,0.641079,0.068768,0.355903,0.623074,0.184071,1.068232,0.916346,0.241607,0.90493,0.939795,0.273066,0.884584,0.446548,0.119505,1.351619,0.865064,0.110499,1.527684,0.642731,0.161951,1.71783,0.597058,0.222466,1.056715,0.457171,0.112843,1.328381,0.420398,0.091839,0.725933,0.613328
2531,21.091667,0.072236,0.183865,0.85451,0.077827,0.165546,0.6424,0.067949,1.163683,0.638846,0.09218,0.726268,0.830614,0.076145,0.370015,0.853091,0.073086,1.335643,0.641167,0.06875,0.355916,0.623137,0.183856,1.068242,0.916586,0.241308,0.904983,0.940233,0.272873,0.884563,0.446656,0.119418,1.35161,0.865189,0.110469,1.52766,0.642887,0.161906,1.717848,0.597164,0.222334,1.056715,0.457306,0.112843,1.32839,0.420585,0.091855,0.725954,0.613436
2532,21.1,0.07223,0.183842,0.854531,0.077826,0.165552,0.642412,0.067983,1.163642,0.638921,0.092173,0.726224,0.83074,0.076145,0.370001,0.853157,0.073085,1.335614,0.641281,0.068759,0.355932,0.623175,0.18364,1.06822,0.916781,0.240978,0.904958,0.940577,0.272687,0.884525,0.446783,0.119326,1.351596,0.865275,0.110431,1.527625,0.642988,0.161884,1.717868,0.597311,0.222224,1.056697,0.457442,0.112843,1.328404,0.420701,0.091883,0.725958,0.613526
2533,21.108333,0.07223,0.183836,0.854545,0.077831,0.165539,0.642417,0.068005,1.163611,0.638991,0.092168,0.726172,0.830866,0.076134,0.370001,0.853216,0.073094,1.335593,0.64139,0.068783,0.35594,0.623196,0.18344,1.068217,0.916982,0.240696,0.904834,0.940703,0.27251,0.884473,0.44691,0.119219,1.351587,0.865391,0.110395,1.527603,0.643089,0.161853,1.717867,0.597473,0.222086,1.056698,0.457554,0.112843,1.328413,0.420787,0.09191,0.725971,0.613606
2534,21.116667,0.072228,0.183821,0.854557,0.077823,0.165553,0.642416,0.06804,1.163585,0.639083,0.09218,0.72613,0.830985,0.076128,0.369982,0.853273,0.073098,1.335574,0.641482,0.068811,0.355951,0.623191,0.183238,1.068218,0.917175,0.240357,0.904825,0.940994,0.272336,0.88443,0.447046,0.119118,1.351579,0.865487,0.110363,1.527602,0.643194,0.161823,1.717886,0.597583,0.221915,1.056716,0.457647,0.112843,1.328421,0.420901,0.091982,0.725961,0.613675
2535,21.125,0.072224,0.1838,0.854559,0.077835,0.165538,0.642416,0.068076,1.163571,0.639164,0.092174,0.726096,0.831085,0.076114,0.369973,0.853288,0.073109,1.335561,0.641561,0.068856,0.355957,0.623194,0.183022,1.068233,0.917363,0.239992,0.9049,0.94146,0.272163,0.884395,0.447183,0.119026,1.351559,0.865571,0.110335,1.52758,0.643292,0.161811,1.717925,0.597693,0.221803,1.056693,0.457762,0.112843,1.328441,0.421013,0.092054,0.725942,0.61373
2536,21.133333,0.072224,0.183786,0.854566,0.077836,0.165544,0.642413,0.068118,1.163557,0.639274,0.092188,0.72607,0.831177,0.076119,0.369966,0.853325,0.073127,1.335552,0.641652,0.068897,0.35597,0.623212,0.182783,1.068265,0.917597,0.239649,0.904891,0.941756,0.272011,0.884357,0.447336,0.118928,1.351553,0.865672,0.110314,1.527557,0.643409,0.161795,1.717942,0.597841,0.22168,1.056703,0.45788,0.112843,1.328447,0.421146,0.092129,0.725938,0.613787
2537,21.141667,0.072221,0.183782,0.854576,0.077839,0.165553,0.642413,0.068148,1.16355,0.639368,0.092197,0.726057,0.831268,0.076129,0.369945,0.853336,0.073132,1.335544,0.64176,0.068925,0.355981,0.623245,0.182528,1.068294,0.917825,0.239318,0.904894,0.942029,0.27186,0.884318,0.447503,0.118844,1.351547,0.865756,0.110291,1.527553,0.6435,0.161796,1.717949,0.597975,0.221608,1.056668,0.458032,0.112843,1.328453,0.421244,0.092205,0.725921,0.613847
2538,21.15,0.072228,0.183781,0.854587,0.077853,0.165556,0.642426,0.06817,1.163535,0.639492,0.092203,0.726035,0.831337,0.076139,0.369933,0.853374,0.073143,1.335543,0.641876,0.068945,0.356,0.623289,0.182303,1.068319,0.918034,0.239023,0.904796,0.942134,0.271719,0.884296,0.447671,0.118754,1.351537,0.865835,0.110273,1.527536,0.643604,0.161783,1.717968,0.598081,0.221524,1.05664,0.458191,0.112843,1.328463,0.421373,0.092265,0.725913,0.613921
2539,21.158333,0.072227,0.183777,0.854604,0.07785,0.165564,0.642433,0.068192,1.163531,0.639613,0.092218,0.726036,0.831401,0.076157,0.369934,0.853418,0.073157,1.335517,0.641992,0.068955,0.356016,0.623347,0.182091,1.068341,0.918256,0.238732,0.904749,0.942383,0.271578,0.884282,0.447831,0.118647,1.351541,0.865948,0.110263,1.527525,0.643741,0.161785,1.717976,0.598221,0.221439,1.05663,0.458364,0.112843,1.328459,0.421534,0.09231,0.725933,0.61401
2540,21.166667,0.072222,0.183787,0.854619,0.077853,0.165573,0.642439,0.068212,1.163518,0.639734,0.09224,0.726021,0.831472,0.07617,0.369925,0.853461,0.073162,1.335501,0.642131,0.068949,0.356035,0.623387,0.181903,1.068345,0.918445,0.238453,0.904811,0.942764,0.271446,0.884285,0.44798,0.118552,1.351554,0.866068,0.110206,1.527678,0.644785,0.161787,1.717982,0.598364,0.221375,1.056609,0.458545,0.112843,1.328446,0.423502,0.092332,0.725954,0.614096
2541,21.175,0.072237,0.183776,0.854623,0.077858,0.165574,0.642447,0.068221,1.163508,0.639846,0.092264,0.726011,0.831547,0.076197,0.369913,0.853506,0.073183,1.335491,0.642284,0.06894,0.356047,0.623434,0.181725,1.068327,0.918599,0.238173,0.90478,0.94302,0.271312,0.884284,0.448156,0.118465,1.351547,0.866161,0.110196,1.527678,0.644918,0.161792,1.717987,0.598554,0.221298,1.05661,0.458714,0.112843,1.328453,0.423675,0.092351,0.725982,0.614185
2542,21.183333,0.072236,0.183778,0.854642,0.077853,0.165581,0.642447,0.068239,1.163511,0.639946,0.0923,0.72598,0.83162,0.076239,0.369899,0.85355,0.073206,1.335494,0.64241,0.068932,0.35605,0.623471,0.181554,1.068318,0.918787,0.237899,0.904742,0.943244,0.27119,0.884261,0.448331,0.118366,1.351543,0.866307,0.110195,1.52768,0.645055,0.161807,1.717997,0.598756,0.221207,1.056626,0.458877,0.112843,1.328457,0.423803,0.092358,0.726014,0.614288
2543,21.191667,0.072252,0.183782,0.854655,0.077857,0.165593,0.642463,0.068246,1.163511,0.640052,0.092335,0.725953,0.831707,0.076274,0.369896,0.853598,0.073231,1.335488,0.64252,0.068919,0.35607,0.623505,0.18138,1.068303,0.91895,0.237625,0.904703,0.943505,0.27107,0.884257,0.448523,0.118267,1.35151,0.86642,0.110197,1.527707,0.645217,0.161821,1.717995,0.598936,0.221153,1.05665,0.459067,0.112843,1.32849,0.424014,0.092358,0.726047,0.614387
2544,21.2,0.072245,0.183802,0.854666,0.077863,0.165597,0.642472,0.068268,1.163513,0.640148,0.092375,0.725927,0.831791,0.076312,0.369904,0.853633,0.073259,1.335502,0.642623,0.068919,0.356081,0.623553,0.181205,1.06827,0.91912,0.237363,0.904599,0.94362,0.27096,0.884253,0.448738,0.118176,1.351467,0.866546,0.1102,1.527718,0.64536,0.161855,1.717987,0.599108,0.221081,1.056679,0.459248,0.112843,1.328533,0.424174,0.092367,0.726058,0.614503
2545,21.208333,0.072248,0.183803,0.854683,0.077861,0.165592,0.642478,0.068265,1.163523,0.640251,0.092411,0.725919,0.831906,0.076333,0.369889,0.853681,0.073289,1.335495,0.642694,0.068939,0.356081,0.623604,0.181025,1.068254,0.9193,0.237109,0.904563,0.943836,0.270858,0.884235,0.448955,0.118086,1.351435,0.866664,0.110214,1.527716,0.645466,0.161885,1.717984,0.599263,0.22103,1.056679,0.459441,0.112843,1.328565,0.424268,0.092392,0.726059,0.614611
2546,21.216667,0.07226,0.183795,0.854682,0.077871,0.165596,0.642479,0.06829,1.163532,0.640375,0.092439,0.725915,0.831982,0.076357,0.369898,0.853736,0.073319,1.335504,0.642801,0.068961,0.356093,0.623658,0.180843,1.068268,0.919509,0.23687,0.904636,0.944194,0.270775,0.884239,0.449166,0.118011,1.351436,0.866784,0.110229,1.527722,0.645623,0.161916,1.71799,0.599398,0.220999,1.056675,0.459644,0.112843,1.328564,0.424462,0.09241,0.726063,0.614717
2547,21.225,0.072259,0.183797,0.854689,0.077866,0.165604,0.642481,0.068301,1.163543,0.640491,0.092462,0.725906,0.83208,0.076357,0.369893,0.853768,0.073341,1.335502,0.642901,0.068978,0.356108,0.623702,0.180665,1.068285,0.919723,0.236635,0.904647,0.944437,0.270692,0.884234,0.449365,0.117952,1.351446,0.866864,0.110247,1.527729,0.645724,0.161949,1.718001,0.599556,0.220955,1.056659,0.45983,0.112843,1.328554,0.424584,0.092446,0.726075,0.61481
2548,21.233333,0.072253,0.183793,0.854686,0.077867,0.16559,0.642486,0.068313,1.163546,0.640621,0.092471,0.72591,0.832167,0.076344,0.369899,0.853797,0.073364,1.335501,0.642995,0.068989,0.356129,0.623726,0.180502,1.068286,0.919892,0.236402,0.904655,0.944667,0.270627,0.884233,0.449563,0.117891,1.351485,0.866973,0.110243,1.527736,0.645875,0.161972,1.718024,0.599726,0.220947,1.056652,0.460017,0.112843,1.328515,0.424777,0.092498,0.72607,0.614914
2549,21.241667,0.072255,0.183784,0.85469,0.07787,0.165601,0.642479,0.068328,1.163545,0.640766,0.09248,0.725914,0.832261,0.076345,0.369883,0.853829,0.073378,1.335499,0.643133,0.069008,0.356146,0.623756,0.18033,1.068308,0.920093,0.236199,0.904651,0.944855,0.270593,0.884223,0.449744,0.11785,1.351526,0.867063,0.110241,1.527747,0.646006,0.162003,1.718064,0.599842,0.220911,1.056661,0.460165,0.112843,1.328474,0.424949,0.092534,0.726065,0.615009
2550,21.25,0.072247,0.183769,0.854697,0.077863,0.165596,0.642491,0.068346,1.163543,0.640917,0.092486,0.72591,0.832369,0.076339,0.369876,0.853876,0.073397,1.335494,0.643245,0.069025,0.356155,0.623807,0.180178,1.068311,0.920265,0.236011,0.904579,0.944915,0.270561,0.884218,0.449937,0.117791,1.35157,0.867175,0.110243,1.527759,0.646161,0.162027,1.718122,0.59997,0.220911,1.056648,0.460342,0.112843,1.32843,0.425147,0.092571,0.726059,0.615123
2551,21.258333,0.072245,0.183761,0.854705,0.077866,0.165594,0.642493,0.068366,1.163546,0.641069,0.092489,0.725901,0.832462,0.076342,0.369872,0.853936,0.073419,1.335489,0.64339,0.069035,0.356186,0.623854,0.180022,1.068327,0.920452,0.235834,0.904579,0.945087,0.270556,0.884207,0.450139,0.117742,1.351595,0.867312,0.110227,1.52776,0.646317,0.162036,1.718192,0.600131,0.220879,1.056666,0.460491,0.112843,1.328405,0.425322,0.092606,0.72606,0.615231
2552,21.266667,0.072246,0.183751,0.854713,0.077869,0.165593,0.642502,0.068398,1.16354,0.641222,0.0925,0.725897,0.832565,0.076352,0.369862,0.853981,0.07344,1.335484,0.643528,0.069059,0.35618,0.623901,0.179909,1.068339,0.920619,0.23566,0.90458,0.945292,0.270547,0.884189,0.450338,0.117704,1.351615,0.86748,0.110226,1.527759,0.646459,0.162053,1.718252,0.600322,0.220872,1.056674,0.460668,0.112843,1.328385,0.425438,0.09264,0.726064,0.615348
2553,21.275,0.072246,0.18375,0.854718,0.077871,0.165591,0.642509,0.068426,1.163532,0.641352,0.092505,0.725898,0.832681,0.076355,0.369862,0.854035,0.073462,1.335473,0.643673,0.069065,0.356199,0.623934,0.179783,1.068364,0.920807,0.235494,0.904585,0.945498,0.270573,0.88418,0.450552,0.11766,1.351613,0.867631,0.110227,1.52775,0.64659,0.162074,1.718303,0.600442,0.220873,1.056682,0.460852,0.112843,1.328387,0.425549,0.092663,0.726082,0.615433
2554,21.283333,0.072247,0.183749,0.854737,0.077874,0.165588,0.642509,0.068457,1.163519,0.641482,0.092523,0.725902,0.832781,0.076372,0.369856,0.854096,0.073487,1.335468,0.643804,0.069063,0.356218,0.623966,0.17968,1.068369,0.920945,0.235326,0.904591,0.945721,0.270599,0.884163,0.450766,0.117614,1.35162,0.867802,0.11023,1.527748,0.64671,0.16209,1.718353,0.600567,0.220904,1.05668,0.461058,0.112843,1.32838,0.425618,0.092687,0.726099,0.615537
2555,21.291667,0.072248,0.183745,0.854736,0.077884,0.165592,0.642512,0.0685,1.163506,0.64161,0.092553,0.725902,0.832897,0.076386,0.369854,0.854154,0.073515,1.335457,0.643946,0.069057,0.356229,0.623989,0.179572,1.0684,0.921122,0.235168,0.904567,0.945899,0.270638,0.884154,0.450958,0.117578,1.351609,0.867939,0.110242,1.527738,0.646844,0.162112,1.718397,0.600682,0.220939,1.056691,0.46125,0.112843,1.328391,0.425749,0.092715,0.726105,0.615627
2556,21.3,0.07225,0.18375,0.854756,0.077881,0.165601,0.642512,0.068531,1.163496,0.641732,0.092578,0.725891,0.832988,0.0764,0.369851,0.854198,0.073525,1.335448,0.644078,0.069044,0.356237,0.624044,0.179499,1.068409,0.921239,0.235027,0.904569,0.946095,0.270696,0.884158,0.451154,0.117538,1.351616,0.868058,0.110234,1.527724,0.646981,0.16214,1.718425,0.600796,0.221004,1.056667,0.461454,0.112843,1.328384,0.425904,0.09272,0.726121,0.615707
2557,21.308333,0.072247,0.183753,0.85476,0.077879,0.165623,0.642505,0.068563,1.163492,0.641851,0.092614,0.725885,0.833088,0.076424,0.369856,0.854251,0.073551,1.335444,0.644207,0.069027,0.356265,0.624102,0.179421,1.068433,0.921376,0.234887,0.904578,0.946278,0.270767,0.884162,0.451329,0.117508,1.351616,0.86817,0.110238,1.527725,0.647122,0.162158,1.718468,0.600895,0.221064,1.056663,0.461636,0.112843,1.328384,0.426074,0.09272,0.726147,0.615792
2558,21.316667,0.072253,0.18375,0.854775,0.077874,0.165623,0.642507,0.068594,1.163467,0.641994,0.092649,0.72589,0.833168,0.076448,0.369841,0.854298,0.073576,1.335435,0.644348,0.069028,0.356275,0.624149,0.17936,1.068443,0.921515,0.23479,0.904581,0.946436,0.270842,0.884181,0.451499,0.117475,1.351623,0.868273,0.110251,1.527717,0.647259,0.162181,1.718485,0.601042,0.221132,1.056657,0.46181,0.112843,1.328377,0.426245,0.092718,0.726162,0.615883
2559,21.325,0.07226,0.183756,0.854795,0.077882,0.165636,0.642529,0.068618,1.163479,0.642137,0.092676,0.725878,0.833277,0.076471,0.369848,0.854344,0.073598,1.335435,0.644479,0.069028,0.356305,0.624188,0.179298,1.068462,0.921662,0.234713,0.904583,0.946599,0.270933,0.8842,0.451676,0.117452,1.351626,0.868379,0.110259,1.527708,0.647408,0.162193,1.718503,0.601195,0.221209,1.056636,0.46198,0.112843,1.328374,0.426437,0.092734,0.72617,0.615968
2560,21.333333,0.072259,0.183766,0.854821,0.077889,0.16564,0.642539,0.068641,1.163478,0.642279,0.092719,0.725868,0.833396,0.076499,0.369852,0.8544,0.073618,1.335428,0.644617,0.069053,0.356311,0.624231,0.179258,1.068452,0.921762,0.234661,0.904575,0.94674,0.271036,0.884214,0.451845,0.117429,1.351627,0.868498,0.110257,1.527697,0.647572,0.162213,1.718509,0.601351,0.221288,1.056629,0.462158,0.112843,1.328373,0.426646,0.092747,0.726172,0.616054
2561,21.341667,0.072259,0.183765,0.854829,0.077897,0.165647,0.64255,0.06866,1.163472,0.642432,0.092759,0.725843,0.833491,0.076508,0.369839,0.854458,0.073639,1.335421,0.644759,0.069089,0.356318,0.624277,0.179223,1.06846,0.921912,0.234621,0.904564,0.946878,0.271153,0.884212,0.452033,0.117398,1.351625,0.868616,0.110263,1.527699,0.64773,0.162217,1.718518,0.601486,0.221362,1.05661,0.462295,0.112843,1.328375,0.426844,0.092788,0.726153,0.616158
2562,21.35,0.072263,0.183758,0.854843,0.077895,0.165647,0.642555,0.068674,1.163456,0.642578,0.092797,0.725827,0.833599,0.076532,0.369832,0.854515,0.073665,1.335399,0.644913,0.069139,0.356313,0.624321,0.179197,1.068425,0.922014,0.234597,0.904529,0.947019,0.271283,0.884213,0.452211,0.117374,1.351599,0.868724,0.110269,1.527684,0.647888,0.162249,1.718517,0.601685,0.221433,1.056603,0.462472,0.112843,1.328401,0.427052,0.09283,0.726135,0.616259
2563,21.358333,0.072272,0.183752,0.854851,0.077892,0.165652,0.642556,0.068685,1.163465,0.642732,0.09284,0.725813,0.833715,0.076543,0.369827,0.854572,0.073687,1.335399,0.645093,0.069164,0.356336,0.624335,0.179176,1.068419,0.922185,0.234591,0.904512,0.947168,0.271422,0.884214,0.452397,0.11734,1.351583,0.868847,0.110293,1.527689,0.648007,0.16227,1.718525,0.601789,0.22152,1.056593,0.462649,0.112843,1.328417,0.427167,0.092893,0.726127,0.616347
2564,21.366667,0.072269,0.183747,0.854854,0.077904,0.165651,0.642551,0.068693,1.163462,0.642881,0.092882,0.725805,0.833832,0.076569,0.36982,0.854622,0.073726,1.3354,0.645232,0.06918,0.356326,0.62435,0.179164,1.068389,0.922316,0.23459,0.904498,0.947311,0.27158,0.884212,0.452581,0.117317,1.351551,0.868968,0.110298,1.527673,0.648152,0.162287,1.718517,0.601967,0.221607,1.056589,0.462801,0.112843,1.328449,0.427336,0.092933,0.726135,0.616431
2565,21.375,0.072271,0.183741,0.854839,0.077904,0.165654,0.642543,0.068706,1.163469,0.643018,0.092929,0.725806,0.833941,0.07658,0.369821,0.854663,0.073753,1.335399,0.645404,0.069176,0.356352,0.624371,0.179149,1.068379,0.922482,0.234613,0.904475,0.947437,0.271732,0.884219,0.45278,0.117306,1.351527,0.869099,0.110307,1.527691,0.648285,0.162308,1.718524,0.602084,0.221686,1.056607,0.46297,0.112843,1.328473,0.427471,0.092979,0.726144,0.616521
2566,21.383333,0.072273,0.183723,0.854848,0.077907,0.165643,0.642537,0.068732,1.163468,0.64316,0.092958,0.725814,0.834061,0.076594,0.369816,0.854711,0.073799,1.335388,0.645538,0.06917,0.356361,0.624431,0.179163,1.068343,0.922606,0.234626,0.904477,0.947576,0.271893,0.88421,0.45298,0.117296,1.351506,0.869258,0.110295,1.527689,0.648446,0.162325,1.718531,0.602236,0.221793,1.056605,0.463151,0.112843,1.328494,0.427634,0.093021,0.72615,0.616629
2567,21.391667,0.072275,0.183713,0.854852,0.077901,0.165639,0.642544,0.068735,1.163479,0.643311,0.092991,0.725813,0.834179,0.076607,0.3698,0.854763,0.073833,1.335381,0.645694,0.069161,0.356378,0.624473,0.179184,1.068325,0.922728,0.234677,0.904449,0.94769,0.27205,0.884236,0.453153,0.117293,1.351477,0.869416,0.110321,1.527692,0.648556,0.16234,1.718543,0.602404,0.221916,1.056613,0.463341,0.112843,1.328523,0.427696,0.093038,0.726168,0.616762
2568,21.4,0.072274,0.183702,0.85487,0.0779,0.165637,0.642554,0.068742,1.163471,0.643453,0.09302,0.725816,0.834278,0.076618,0.369786,0.854808,0.073871,1.335368,0.64583,0.069137,0.356384,0.624534,0.179203,1.068318,0.922872,0.234714,0.904453,0.947814,0.272208,0.884247,0.453327,0.117291,1.351449,0.869585,0.110301,1.527699,0.648726,0.16236,1.718564,0.602568,0.222028,1.056622,0.463527,0.112843,1.328551,0.427867,0.093032,0.726187,0.616898
2569,21.408333,0.072271,0.183688,0.854867,0.077897,0.165633,0.642563,0.068752,1.163472,0.643605,0.093035,0.725802,0.834363,0.076636,0.36977,0.854851,0.073909,1.335351,0.645971,0.069126,0.356382,0.624581,0.179233,1.068299,0.922973,0.234758,0.904437,0.947931,0.272355,0.884276,0.453477,0.117303,1.351434,0.869713,0.110309,1.527695,0.648863,0.162365,1.718602,0.602726,0.22214,1.056642,0.463706,0.112843,1.328566,0.428013,0.093017,0.726197,0.617009
2570,21.416667,0.072271,0.183688,0.854879,0.077888,0.165642,0.642567,0.068764,1.163468,0.643751,0.093065,0.725801,0.834445,0.076651,0.369775,0.854896,0.073941,1.335344,0.646121,0.069124,0.356378,0.624623,0.179277,1.068301,0.923069,0.234826,0.904442,0.948047,0.272511,0.884304,0.453631,0.117313,1.351433,0.869861,0.110307,1.527704,0.649035,0.162367,1.718627,0.602942,0.222245,1.056669,0.463849,0.112843,1.328567,0.428209,0.092999,0.726217,0.617114
2571,21.425,0.072269,0.1837,0.854895,0.07789,0.165638,0.64258,0.068786,1.163459,0.643897,0.093089,0.725816,0.834545,0.07666,0.369774,0.854948,0.073979,1.335333,0.646264,0.069114,0.356381,0.624653,0.179336,1.068296,0.923183,0.234891,0.904455,0.94816,0.272668,0.884332,0.453764,0.117327,1.35144,0.870011,0.11032,1.527707,0.649179,0.162371,1.718655,0.60309,0.222359,1.056684,0.463992,0.112843,1.32856,0.428347,0.092999,0.72622,0.617221
2572,21.433333,0.072277,0.183707,0.854906,0.077888,0.165653,0.642579,0.068829,1.163461,0.644043,0.093103,0.725829,0.834629,0.076668,0.369771,0.854996,0.073994,1.335334,0.646402,0.069105,0.356406,0.624689,0.179386,1.068301,0.923294,0.234961,0.904482,0.948288,0.272825,0.884364,0.4539,0.117351,1.351459,0.870146,0.110324,1.527695,0.649321,0.162383,1.718674,0.603283,0.222452,1.056716,0.464121,0.112843,1.328541,0.428496,0.09299,0.726241,0.617314
2573,21.441667,0.072264,0.183703,0.854914,0.077899,0.16566,0.642584,0.068861,1.163455,0.644189,0.09313,0.725844,0.834737,0.076672,0.369762,0.855053,0.074032,1.335327,0.646546,0.069107,0.356412,0.624759,0.179442,1.068297,0.923432,0.235047,0.904496,0.94842,0.273,0.884396,0.454034,0.117379,1.351469,0.870284,0.110332,1.527704,0.649473,0.162391,1.718699,0.603471,0.222575,1.056732,0.464255,0.112843,1.328531,0.428662,0.093008,0.726256,0.617413
2574,21.45,0.072268,0.18372,0.854928,0.077905,0.16568,0.642595,0.068901,1.163442,0.644337,0.093144,0.725857,0.834845,0.076674,0.369756,0.85509,0.074061,1.335318,0.646691,0.069135,0.35643,0.624817,0.179524,1.068277,0.9235,0.23512,0.904508,0.948514,0.273178,0.884435,0.454169,0.117402,1.35148,0.870423,0.11034,1.527707,0.64961,0.162392,1.718741,0.603592,0.222678,1.056754,0.464388,0.112843,1.32852,0.428797,0.093017,0.726261,0.617527
2575,21.458333,0.072269,0.183725,0.854932,0.077914,0.165688,0.642602,0.068951,1.163449,0.64446,0.093157,0.725856,0.834958,0.076671,0.369772,0.85515,0.074081,1.335317,0.646839,0.069153,0.356456,0.624876,0.179606,1.068271,0.923613,0.235221,0.904532,0.948606,0.273356,0.88448,0.454297,0.117442,1.351487,0.870559,0.110339,1.527709,0.64978,0.162387,1.718766,0.603775,0.222794,1.056755,0.464509,0.112843,1.328513,0.429001,0.093034,0.726296,0.617614
